book_id,publisher,num_pages,publication_day,isbn13,publication_month,edition_information,publication_year
16125131,Garzanti,174,,9788811366300,,I grandi libri,2003
7920491,Graywolf Press,240,28,9781555975685,9,,2010
18806887,fqT nskhh lkhtrwnykh,64,,,,,2013
231506,Shambhala,128,6,9781570625336,6,,2000
2118849,Houghton Mifflin,54,,,,,1946
6082601,Mizan,308,,9789794335000,2,,2008
17161730,Wydawnictwo GREG,334,,9788373278707,,,2008
18747126,Faber  Faber,32,1,9780571312122,5,,2014
3299927,Suhrkamp Verlag,62,31,9783518391921,10,,1996
11255697,,32,,,,,2002
16065848,Love Symbol Press,79,,,9,,2012
6061538,Litera International,252,,0009975745008,,,2007
2237666,Demeter Press,419,15,9781550144840,8,,2007
14451574,Salt Publishing,36,15,9781844718726,3,,2012
28399149,Wolsak and Wynn Publishers Ltd,80,1,9781928088110,6,,2016
30051174,Visor Libros,758,,9788498959390,12,Bilingual,2015
22119411,Motion Publishing,84,,9786027005419,4,,2014
118251,Torchlight Publications,941,1,9781887089135,7,,1999
515187,BOA Editions Ltd.,65,1,9781880238868,10,,2000
515188,W. W. Norton  Company,104,17,9780393329629,5,,2007
29585426,Winter Goose Publishing,70,6,9781941058350,4,,2016
9264003,mnshwrt bkhyt,121,,,,,
584302,Vintage,688,25,9780679741152,6,,1996
6716412,mktb@ dr l`rwb@ - lqhr@,76,,,,,1964
1098517,Simon & Schuster Children's Publishing,40,1,9780689840449,3,,2001
10831770,,,,2940012237552,,"Raven Edition, The Classics on NOOK",
6631139,Tupelo Press,74,1,9781932195750,7,,2009
26047380,Leaf Garden Press,44,5,9781515193609,8,,2015
5409334,University of Queensland Press,640,1,9780702233524,2,,2003
9828871,PANK,254,,97809824697,1,,2011
22803099,Createspace Independent Publishing Platform,138,3,9781500256463,7,,2014
18430690,Modjaji Books,64,26,9781920397364,8,,2013
979130,Potes & Poets Pr,92,1,9781893541702,6,,2002
410384,Wake Forest University Press,110,1,9780916390518,7,,1992
23332954,Tupelo Press,124,1,9781936797493,9,,2014
125445,HarperOne,192,28,9780060750633,6,,2005
20724452,University of Queensland Press,98,1,9780702250033,2,,2014
620722,HMH Books for Young Readers,56,1,9780152025014,4,,2005
6793355,Rowman & Littlefield Publishers,133,23,9780742563810,10,,2008
841152,,480,1,9780674993167,1,,1934
508152,Carnegie-Mellon University Press,72,2,9780887484070,4,,2004
221070,Scholarly Press,243,1,9780403005345,1,,1971
8049961,Entasis Press,114,,9780980099973,,,2010
1300420,,,1,9780894105449,5,,1987
25075649,,80,,,,,
16085464,Random House Books for Young Readers,40,9,9780375969744,7,,2013
1842711,Penguin Classics,,30,9780140421637,8,,1973
24551752,,,,,,,
871377,Sterling,48,1,9780806955438,2,,2003
44540,Columbia University Press,256,19,9780231109253,3,,1999
1008582,Henry Holt & Company,96,1,9780805012378,4,,1990
2046895,Penguin Books,112,1,9780140587982,10,,1999
10451185,Epic Rites Press,102,1,9780981184456,3,,2010
1822671,University of Wisconsin Press,80,6,9780299170240,10,,2000
18144591,Ecco,374,17,9780062315403,2,,2015
9964335,Canarium Books,136,1,9780982237656,4,,2011
4376512,Morning Light Press,120,1,9781596750272,9,,2008
27398274,Math Paper Press,103,30,,10,First Edition,2015
35991559,Inner Verse Press,156,16,9780999180808,8,,2017
17786758,Stigmati,228,,9789543361458,,,2012
1403,Atelos Press,136,30,9781891190230,1,,2006
1402,Harvard University Press,607,1,9780674995833,10,Loeb Classical Library #63 (Latin and English),1999
1407,Farrar Straus Giroux,144,1,9780374146344,8,,1999
7573324,Barnes & Noble,295,1,9780760779040,1,,2006
12868912,"Farrar, Straus and Giroux",510,15,9781466801479,11,,1998
25799815,,27,,,,,
2113235,Center for Literary Publishing,133,15,9781885635105,1,,2008
7713912,"Farrar, Straus and Giroux",144,27,9780374285913,4,,2010
22557366,Grove Press,560,24,9780802123350,2,,2015
22557367,Milkweed Editions,71,20,9781571314543,1,,2015
22557362,Soft Skull Press,208,17,9781619024823,3,,2015
8066540,WordSong,32,1,9781590785652,3,,2010
17903346,Nov Zlatorog,314,,9789544922344,,,2013
3133850,Charles H. Kerr (Chicago),58,1,9780882862064,1,,1990
3424399,Indonesia Tera,82,,9789799542878,,,1999
30968235,"Birds, LLC",98,,9780991429868,9,,2016
27973402,Magabala Books,80,1,9781925360103,3,,2016
20663719,W. W. Norton  Company,144,6,9780393243352,10,,2014
20663713,W. W. Norton  Company,240,29,9780393241754,9,,2014
669757,Mariner Books,108,3,9780156032056,4,,2006
669756,Houghton Mifflin Harcourt,112,23,9780151005604,10,,2000
669758,Saturnalia Books,79,1,9780975499009,11,,2004
1215303,Thames & Hudson,367,1,9780500280287,1,Third Edition,1998
6673292,dr lbstny,136,,9789770174869,,Tb`@ khS@ lmktb@ l'sr@,2001
2726256,Grove/Atlantic,,1,9780394422022,12,,1977
6933611,,,,9781933964324,,,
233511,University Of Chicago Press,329,1,9780226044101,2,,1999
1514088,McGill-Queen's University Press,112,27,9780773519107,3,,2002
6342596,Yale University Press,320,19,9780300151411,5,,2009
17303436,THG StarDragon Publishing,87,17,,12,2nd,2012
949011,HarperOne,480,26,9780062507464,4,,1991
2015003,Delacorte Press,156,,9781738705221,,,1973
19134941,Createspace Independent Publishing Platform,68,26,9781493733583,11,,2013
24611612,TarcherPerigee,144,20,9780399176005,10,,2015
112116,Palgrave Macmillan,302,2,9781403904805,3,,2005
1408372,Indonesia Tera,130,,9789799375919,,,2003
112113,Routledge,403,7,9780415355292,11,,2005
29501140,Free Spirit Publishing,64,12,9781631980923,8,,2016
9759693,Archinto,96,,9788877685582,,,2010
8537348,,,,9781407633657,,,
8471067,Knopf,80,21,9780307272478,9,,2010
8471063,Dover Publications,64,16,9780486477428,9,,2010
23015295,Seix Barral,480,,9507310924,5,,1996
26068847,CreateSpace Independent Publishing Platform;,216,7,9781505984347,8,,2015
12776097,Flamme,112,,9788202331023,,,2010
6112293,Simon and Schuster,109,,9781299315389,,,1961
23010086,Lietuvos rasytoju sajungos leidykla,82,,,,,2006
8501974,,,,9780978599720,,,
1065896,Running Press,144,27,9781568580456,6,,1996
25372669,Universitetsko izdatelstvo,55,,9789540739137,4,,2015
3781196,University Of Akron Press,75,25,9781931968577,8,,2008
6324757,,,,,,,
560724,Dalkey Archive Press,200,1,9781564782335,1,,2000
10365836,dr Gryb llTb`@ w lnshr w ltwzy`,163,,,,,2000
23338036,Bloof Books,80,3,9780982658772,11,,2014
21929160,Coffee House Press,124,18,9781566893848,8,,2014
797827,,95,,9780954698607,,,
22079475,,,,,,,
922650,Bloodaxe Books,,1,9781852243067,3,,2000
27063638,University of Illinois Press,384,,,,,2015
3224278,Diogenes,126,31,9783257235159,1,,2006
9717937,Einaudi,90,,9788806146764,,Collezione di poesia,
17332350,"Farrar, Straus and Giroux",634,5,9780374534097,11,,2013
31163829,Lietuvos rasytoju sajungos leidykla,72,,9789986398837,,,2016
1523825,Wake Forest University Press,,1,9780916390198,12,,1983
3396801,bmdd,104,,,,,1981
17853404,mnshwrt ljml,114,,,,lTb`@ l'wl~,2010
1934248,Penguin Classics,144,,9780140442960,,,1973
1925441,Simon & Schuster Children's Publishing,32,1,9780689801594,4,,1997
8329204,,,,9789706662415,,,
134025,Penguin Books,,,9780140422092,,Penguin Classics,
134022,University of California Press,245,1,9780520239289,6,,2003
9986814,,,,9780060597573,,,
18371502,ECW Press,96,15,9781770412026,4,,2014
18297487,Ellerstroms,47,,,,,2000
11715347,BOA Editions Ltd.,128,6,9781934414644,9,,2011
1654354,,,,9780915298020,,,
7458433,,,,2940006206274,,,
19248,Faber & Faber,,1,,1,,1972
20643228,Kolon,54,,9788205458840,,,2013
23010887,Counterpoint,,,,,,2013
1582977,Atheneum Books,,26,9780689863806,10,,2004
1341592,,,,9780876858868,,,
15703291,,47,,,,,
551635,Harvard University Press,566,1,9780674993792,1,,1940
9719541,University of Utah Press,320,31,9781607811244,10,,2010
15787122,"wzr@ lthqf@ wlfnwn wltrth, qTr - mjl@ ldwH@",169,,,8,,2012
9796853,Tricycle Press,40,25,9781582463438,1,,2011
574266,Harper & Brothers,,,,,,1928
771393,University of Pittsburgh Press,96,28,9780822957096,9,,1999
7726965,xPress(ed),147,15,9789519198545,6,,2007
1735980,Black Sparrow Press,,1,9781574230161,1,,1997
6583290,Wilfrid Laurier University Press,102,1,9781554580460,9,,2009
11178626,White Crow Books,,2,9781907355066,1,,2010
34726646,Metatron,66,,9781988355061,,,2017
562694,Blue Mountain Arts,,1,9780883960240,8,,1977
562695,,124,,9780912310275,,,
562692,Blue Mountain Arts,96,3,9780883965962,12,,2005
2866209,,,,9788420636863,,,
1365226,,,,9788475225401,,,
16670129,Charlesbridge,96,1,9781580893831,8,,2013
27163259,Wesleyan,88,23,9780819576507,2,,2016
6296369,Texas Review Press,31,1,9781933896274,2,,2009
2230540,Oolichan Books,72,1,9780889820739,1,,1987
1200906,,,,9781556430466,,,
640071,LSU Press,72,1,9780807121597,5,,1997
640076,Louisiana State University Press,72,1,9780807131374,4,,2006
3723660,Houghton Mifflin,88,31,9780395522783,12,,1992
2752375,Hurst and Company,,,,,,1858
22925392,Centro Editor de Cultura,512,,9789871269372,,,2012
35134229,,,13,,5,,2017
17720,,142,,9780525036357,,2nd edition,
11801718,,,,,,,
1284100,Burning Deck,80,1,9781886224711,1,,2006
30134,HarperCollins,96,26,9780061130472,9,with audio CD,2006
30135,,,,9780590134699,,,
616929,"Oxford University Press, USA",1006,30,9780192813794,5,,1991
5823509,ECW Press,79,1,9781550227949,10,,2007
1471142,Dusie,26,,,,,2007
13108400,Anchor,,,,1,7th,2002
21956665,Penmanship Books,72,1,,2,,2014
23975704,,,,,,,
23129933,BOA Editions Ltd.,136,14,9781938160578,4,,2015
7826319,Hip Pocket Press,96,1,9780917658365,3,,2010
101994,W. W. Norton  Company,88,17,9780393326123,10,,2004
29940851,,,,9780674737877,,,
732432,Bibliotheque de la Pleiade,1604,26,9782070108299,3,,2010
28180232,J. M. Dent & Sons Ltd,86,,,,,1962
1528703,,,,9781417903450,,,
13500593,mnshwrt ljml,207,,,,,2010
8747034,Princeton University Press,224,19,9781400834341,4,,2010
29846912,Dominica & Arcadia Missa,91,,,,,2016
25209833,"Amazon Digital Services, Inc.",37,28,,2,,2015
34144419,Groundwood Books,56,1,9781554989751,10,,2017
3468641,,,,9780030809309,,,
34742460,CreateSpace,484,,,,,
19439306,SparkNotes,,,,,,
6333916,"Oxford University Press, USA",238,15,9780199540396,12,,2008
33946061,Ekdoseis Patake,187,1,,11,,1999
23281518,Counterpoint,88,14,9781619025240,4,,2015
20784710,Mouthfeel Press,51,,9780991208722,12,,2013
13236914,Sarabande Books,64,14,9781936747306,8,,2012
13236917,Sarabande Books,225,20,9781936747276,3,,2012
538121,"Farrar, Straus and Giroux",448,1,9780374517342,12,,1982
767928,W. W. Norton & Company,5,1,9780393979008,1,,2002
9164724,ldr l`rby@ llnshr wltwzy`,231,,,,,1986
12919053,Kenning Editions,40,1,9780976736493,9,,2011
691851,Peter Pauper Press,,,9780442824280,6,,1960
16231961,,,,,,,
22747805,Candlewick Press,56,10,9780763664923,3,,2015
11128816,,,,9781172005970,,,
6396281,subpress,210,4,9781930068407,4,,2009
968258,Graywolf Press,280,1,9781555971847,9,,1993
10401869,Persea,80,13,9780892553686,4,,2011
883273,Penguin Books,56,,9780141022734,,Pocket Penguins 70s #38,
8513715,Gyldendal,35,,,,1st ed.,1967
45288,Penguin Books,570,30,9780142437681,12,2nd Revised Edition,2003
45287,Library of America,1407,,9781883011352,,,1996
7871115,Moon Ice Press,56,27,,1,,2010
13504517,Night Bomb Press,80,15,,3,,2012
25838967,Curtis Brown Unlimited,330,19,9780692437421,6,,2015
1846153,Shearsman Books,108,15,9781905700264,9,,2007
15929363,Faber  Faber,356,21,9780571283491,6,,2012
1473236,AMS Press,316,1,9780404046774,1,,1970
19036440,,,,,,,
988745,,,,9780399507175,,,
16457689,nshr chshmh,188,,,,,
24844468,NightBallet Press,28,18,,1,1st,2015
1074593,House of Anansi Press,144,1,9780887846748,4,,2002
1415440,Louisiana State University Press,,1,9780807121481,4,,1997
1415443,Black Sparrow Press,,31,9781574231533,8,,2001
7203615,Assirio & Alvim,155,,9789723705195,,,2000
8489363,Altera,89,,9789549757446,,,2010
25923056,,,,,,,
12344159,,,,9788575206980,,,
26859679,Humble Bundle,42,,,9,Humble Bundle ebook,2015
1121132,,,,9780307665003,,,
17797845,Tiger Bark Press,96,,,4,,2013
28195306,Particular,144,,9781846148934,,,2015
23571304,Porto Editora,758,,9789720047106,10,,2014
7799165,University of the Philippines Press,,,,,,
1912859,Knopf,67,27,9780394403526,6,,1933
367563,Sun and Moon Press,88,1,9781557131201,11,,1993
367568,Adventures in Poetry,48,1,9780970625045,9,,2001
8454835,Signet,,1,9780451623461,8,,1978
25237638,Alfaguara,64,,,1,,2008
1288580,Wildside Press,172,20,9780809511624,6,,2005
6878432,Northwestern University Press,206,9,9780810126428,9,,2009
22628710,Createspace Independent Publishing Platform,52,14,9781500203108,6,,2014
21028697,,48,,9780330516778,,,
472703,,,,9780927920001,,,
490079,Graywolf Press,112,1,9781555973209,3,,2001
2319301,Wordtech Communications,,1,9781932339031,2,,2004
18744759,,,,,,,
996467,Putnam,24,4,9780618496372,4,,2005
27178026,Walter de Gruyter,2962,30,9781614517122,9,,2015
11449884,,,,,,,
17976973,Relogio D'Agua,98,,9789727088744,,,2006
253566,Zondervan Publishing Company,148,13,9780310269595,8,,2006
6146898,swrh mhr,88,,9789645064615,,,2007
563814,,,,9780460027724,,,
28455405,FutureCycle Press,78,5,9781938853845,1,,2016
24948186,Telos Yayincilik,115,,,9,,1997
6392244,,,,,,,
375181,Library of America,200,6,9781931082952,4,,2006
375188,Wesleyan,178,26,9780819564023,5,,2000
23305136,Virgin Books,112,18,9780753556108,9,,2014
20698954,,24,,,,,2014
16057492,White Pine Press,108,4,9781935210436,6,,2013
16057493,White Pine Press,104,7,9781935210467,5,,2013
17660097,Write Bloody Publishing,111,5,9781938912344,10,,2013
17660096,Write Bloody Publishing,160,1,9781938912320,10,,2013
17660095,Write Bloody Publishing,,3,9781938912306,9,,2013
1586154,Holy Cow! Press,106,1,9780930100285,2,,2001
28454653,Turkiye Is Bankasi Kultur Yayinlari,108,,9786053326465,,,2016
6555692,,,,9788483468265,,,
1679579,Zygote Press,,,9780939358007,,Zygote Press 1983,
23080135,,,,9781467721103,,,
23080133,,,,9781467720441,,,
1853394,Faber  Faber,64,9,9780571134694,4,,2001
355148,Harper Perennial,108,16,9780060969974,3,,1994
2468383,St. Thomas Poetry Series,48,1,9780969780281,1,,1998
991745,University of North Texas Press,66,1,9780929398686,2,,1994
13516779,Insan Yayinlari,278,,9789757732600,,,
14820395,Farrar Straus Giroux,507,1,9780374125578,2,,2011
5216558,A+ Books,32,1,9781429612050,1,,2008
128110,,400,,9781402522352,,,
25342649,qui est in literis,65,31,,5,,2015
13219077,BlankVerseDead,12,,,,,
17317860,The Viking Press,713,,,,Viking Paperbound Portables,1946
9874468,,,,2940011136436,,,
16125596,Garzanti Editore,282,,9788811134138,,,
1989641,Bear Star Press,59,1,9780971960770,1,,2005
13419480,Landmark Books,43,,9789813065185,,,1998
1450554,LSU Press,204,1,9780807115800,10,,1981
1450556,LSU Press,64,1,9780807112779,11,,1985
1948052,Singing Horse Press,84,1,9780935162394,1,,2007
1673887,BOA Editions Ltd.,88,1,9781929918652,6,,2005
2817558,Amsterdam Podium,54,,9789057593604,,,2007
1119451,Pecan Grove Pr,40,30,9781931247351,6,,2006
25700255,Corregidor,186,17,9789500519885,4,,2012
29079250,Editorial Seix  Barral,136,,,12,11,1999
18261,Penguin Classics,404,26,9780140441376,8,,2004
18263,Philipp Reclam jun. Verlag,,22,9783150006443,11,,2003
2050781,Mariner Books,64,1,9780156010573,12,,1999
21521682,lhyy'@ l`m@ lqSwr lthqf@,208,,9789777186353,,1,2014
619979,William Morrow & Company,110,1,9780688105419,5,,1991
10674301,dr thr llnshr,74,1,9786030068272,3,First Edition,2011
1640276,,,,9789732100257,,,
4855787,,130,1,9788845902543,9,Piccola Biblioteca #204,1987
7384912,,128,,,,,1984
2265305,nshr nkhstyn,175,,,,,2001
3773251,Jaico Publishing House,136,15,9788172242770,7,,2005
22580968,"Binary Press Publications, LLC",206,12,9781611710267,6,,2014
24178192,Doubleday Books for Young Readers,42,,9780553497564,10,,2015
9748346,dr lshrwq,443,,9789770929360,,lTb`@ lthny@,2012
29223203,,15,,,,,2016
17804365,Harvard University Press,576,1,9780674724822,11,,2013
12732514,Editum,103,,9786029591545,,,2010
1171264,Lumen,,30,9788426415837,11,,2016
13530219,Ahsahta Press,96,,9781934103289,,,2012
7232384,University of Texas Press,395,1,9780292719972,12,,2009
12926785,Dodo Press,48,4,9781406586473,1,,2008
18656908,,,,,,,
2547418,,,,9780571218141,,,
807765,Copper Canyon Press,140,1,9781556591488,10,,2000
23016463,Yapi Kredi Yayinlari,120,,9789750828928,,,2014
22385843,dr lwrq,303,,9781900700429,,,2009
13632834,Le Monnier,572,,9788800412919,,,1979
1525659,Monthly Review Press,,1,9780853453307,1,,1973
9474372,Emerson College,187,,9781933058161,,,2010
10494282,E.P. Dutton & Co,105,,,,First edition,1926
8115488,,,,9781934832103,,,
16122350,Artshop Yayincilik,77,,,4,,2006
17231104,lhyy'h l`mh llktb,,,,,,2012
590169,William Heinemann (London),88,,9780434290697,,,1964
1697163,Zephyr Press,136,1,9780939010905,10,,2006
1697162,Ugly Duckling PR,112,1,9781933254296,9,,2007
1051423,Clarkson Potter,60,18,9780517562895,11,,1988
31821541,,,,,,,
19250236,,,,,,Penguin Classics,
9905769,,,,9780856460456,,,
1337053,,,,9788187981404,,,
16069511,,67,,,,,
9500018,Big Rodent Books,36,1,9780984487806,5,,2010
6394375,Faber and Faber Limited,310,,,,,1949
5306469,Woodland Editions,20,,,,,2006
2180403,Gallimard,32,,9782070736492,,Nouvelle Revue Francaise,1914
172855,,,,9780155589711,,,
172854,,,,9781852245153,,,
172852,"Oxford University Press, USA",1296,13,9780195122718,1,,2000
172850,,,,9780674399457,,,
5948328,Cleveland State University Press,,,,,,1977
10059909,,,,,,,
14624561,lmjls l'`l~ llthqf@,210,,,,,2004
15953037,David R. Godine Publisher,,1,9781567924640,10,,2014
18528280,Copper Canyon Press,124,22,9781556594663,7,,2014
18528282,Dzanc Books,225,10,9781938103803,6,,2014
1187364,"Fondo de Cultura Economica, Mexico",336,1,9789681610043,12,,1975
11019236,Ceskoslovensky spisovatel,130,,,,,1988
105224,Sheep Meadow Press,277,1,9781878818195,12,,1992
22873968,CreateSpace Independent Publishing Platform,96,29,9781492740018,6,First Edition,2014
7274796,University of California Press,104,2,9780520262423,4,,2010
1514966,,,,9783458339465,,,
11545591,,,,9781143653209,,,
17998354,EMG,,,9788363464165,5,,2013
972086,Disney-Hyperion,64,1,9780786807789,4,,2004
997544,Penguin Books,80,29,9780143111993,5,,2007
682673,University of California Press,296,28,9780520252325,1,,2008
18803129,dancing girl press,,11,,11,,2013
16128012,Harcourt Brace & Company,149,,,,,1971
14760118,mnshwrt lmtwsT,297,,9789187373633,,1st edition,2016
653046,Crown,64,25,9780517701843,8,,1992
653047,,,,,,,
35233251,,,25,,5,1st,2017
6617564,New Directions,112,29,9780811218290,9,,2009
3247828,Scholastic Book Services,,,9780590044868,,,1979
2024467,,,,9780671487928,,ANTA series of distinguished plays,
8269434,New Directions,384,28,9780811218726,1,,2011
202159,W. W. Norton  Company,320,17,9780393313239,4,,1995
25983909,,,,,,,
1596869,,388,31,9780048910295,12,2nd Edition,1948
17262248,Candlewick Press,32,27,9780763650780,8,,2013
29621148,,420,16,,5,,2016
410289,Story Line Press,287,1,9781586540272,6,,2003
34459236,,,,,,,
15789206,mjl@ dby lthqfy@,83,1,,8,,2012
6254746,HOW Books,137,14,9781600617720,8,,2009
1674098,Houghton Mifflin,,1,9780395398944,10,,1985
350097,W. W. Norton & Company,796,1,9780393979046,7,,2003
350098,Phoenix Press,144,1,9780753816646,8,,2003
2362821,OUP Oxford,488,1,9780199226337,8,,2007
28860166,Createspace Independent Publishing Platform,202,23,9781523456802,1,,2016
3789704,Cape Goliard,106,,9780206619787,,,1970
168311,,,,9781931243278,,,
7499712,Sawyer House,110,5,9780982156025,1,,2010
13262107,Feltrinelli,162,,9788807814594,10,Universale economica,1997
6218924,Red Hen Press,96,1,9781597091503,4,,2009
6218927,ntshrt rwzbhn,301,,,,,1997
29951347,Black Ocean,142,15,9781939568151,5,,2016
18367010,dr lm`rf,494,,,,,2001
